uuid,data_generating_centre,epirr_id,antibody,flagstat_qc:total,flagstat_qc:mapped,flagstat_qc:mapped_pct,flagstat_qc:paired,flagstat_qc:read1,flagstat_qc:read2,flagstat_qc:paired_properly,flagstat_qc:paired_properly_pct,flagstat_qc:with_itself,flagstat_qc:singletons,flagstat_qc:singletons_pct,flagstat_qc:diff_chroms,ctl_flagstat_qc:total,ctl_flagstat_qc:mapped,ctl_flagstat_qc:mapped_pct,ctl_flagstat_qc:paired,ctl_flagstat_qc:read1,ctl_flagstat_qc:read2,ctl_flagstat_qc:paired_properly,ctl_flagstat_qc:paired_properly_pct,ctl_flagstat_qc:with_itself,ctl_flagstat_qc:singletons,ctl_flagstat_qc:singletons_pct,ctl_flagstat_qc:diff_chroms,dup_qc:unpaired_reads,dup_qc:paired_reads,dup_qc:unpaired_dupes,dup_qc:paired_dupes,dup_qc:paired_opt_dupes,dup_qc:dupes_pct,ctl_dup_qc:unpaired_reads,ctl_dup_qc:paired_reads,ctl_dup_qc:unpaired_dupes,ctl_dup_qc:paired_dupes,ctl_dup_qc:paired_opt_dupes,ctl_dup_qc:dupes_pct,pbc_qc:total_read_pairs,pbc_qc:distinct_read_pairs,pbc_qc:one_read_pair,pbc_qc:two_read_pair,pbc_qc:NRF,pbc_qc:PBC1,pbc_qc:PBC2,ctl_pbc_qc:total_read_pairs,ctl_pbc_qc:distinct_read_pairs,ctl_pbc_qc:one_read_pair,ctl_pbc_qc:two_read_pair,ctl_pbc_qc:NRF,ctl_pbc_qc:PBC1,ctl_pbc_qc:PBC2,nodup_flagstat_qc:total,nodup_flagstat_qc:mapped,nodup_flagstat_qc:paired,nodup_flagstat_qc:read1,nodup_flagstat_qc:read2,nodup_flagstat_qc:paired_properly,nodup_flagstat_qc:paired_properly_pct,nodup_flagstat_qc:with_itself,ctl_nodup_flagstat_qc:total,ctl_nodup_flagstat_qc:mapped,ctl_nodup_flagstat_qc:paired,ctl_nodup_flagstat_qc:read1,ctl_nodup_flagstat_qc:read2,ctl_nodup_flagstat_qc:paired_properly,ctl_nodup_flagstat_qc:paired_properly_pct,ctl_nodup_flagstat_qc:with_itself,overlap_reproducibility_qc:N1,overlap_reproducibility_qc:N_opt,overlap_reproducibility_qc:N_consv,xcor_score:num_reads,xcor_score:est_frag_len,xcor_score:corr_est_frag_len,xcor_score:phantom_peak,xcor_score:corr_phantom_peak,xcor_score:min_corr,xcor_score:NSC,xcor_score:RSC,frip_macs2_qc:rep1.FRiP,frip_macs2_qc:rep1-pr1.FRiP,frip_macs2_qc:rep1-pr2.FRiP,overlap_frip_qc:rep1-pr.FRiP,jsd_qc:pct_gen_enrich,jsd_qc:auc,jsd_qc:ch_div,jsd_qc:elbow_pt,jsd_qc:jsd,jsd_qc:syn_auc,jsd_qc:syn_elbow_pt,jsd_qc:syn_jsd
0906ba9e-a21c-4f9c-ad41-4d1d8cef3196,BLUEPRINT,IHECRE00000152.3,H3K27me3,43979678,41801682,95.05,0,0,0,0,0,0,0,0,0,32667836,32056785,98.13,0,0,0,0,0,0,0,0,0,33236355,0,4360288,0,0,0.13119,28386182,0,10807590,0,0,0.380734,33235729,28954507,25177262,3329230,0.871186,0.869546,7.562488,28364945,17945582,11128677,4419938,0.632668,0.620135,2.517836,28876067,28876067,0,0,0,0,0,0,17578592,17578592,0,0,0,0,0,0,52689,52689,52689,1.5e+07,195,0.168917670538736,40,0.166051,0.1614313,1.046375,1.620523,0.0772585886849,0.1162491885,0.116075208343,0.0477883671779,0.23796663073,0.489897556,0.189328113816,3.61789438557e-83,0.592279886599,0.515968395534,0.084366949518,0.290647287418
82c5eb6b-94f5-436e-9a8c-a2c4b0dd0ad2,BLUEPRINT,IHECRE00000152.3,H3K36me3,53110525,50476208,95.04,0,0,0,0,0,0,0,0,0,32667836,32056785,98.13,0,0,0,0,0,0,0,0,0,40798498,0,3135580,0,0,0.076855,28386182,0,10807590,0,0,0.380734,40797753,37749922,34922098,2624617,0.925294,0.925091,13.305598,28364945,17945582,11128677,4419938,0.632668,0.620135,2.517836,37662918,37662918,0,0,0,0,0,0,17578592,17578592,0,0,0,0,0,0,158127,158127,158127,1.5e+07,185,0.212322106475275,40,0.211499,0.2031001,1.045406,1.097998,0.572452014517,0.572709195293,0.572859744024,0.539914238734,0.094750835933,0.491146627922,0.324235166162,1.1988361178e-108,0.833248029686,0.515697181847,0.400184888207,0.555771870332
2e0a4cf7-9d6b-4b90-9eb6-636b61ae48d8,BLUEPRINT,IHECRE00000152.3,H3K4me1,38563426,25343786,65.72,0,0,0,0,0,0,0,0,0,32667836,32056785,98.13,0,0,0,0,0,0,0,0,0,20601889,0,3948110,0,0,0.191638,28386182,0,10807590,0,0,0.380734,20597800,16736088,13545711,2626759,0.812518,0.809371,5.156815,28364945,17945582,11128677,4419938,0.632668,0.620135,2.517836,16653779,16653779,0,0,0,0,0,0,17578592,17578592,0,0,0,0,0,0,56722,56722,56722,1.5e+07,205,0.166457522254138,40,0.1590924,0.1467317,1.134435,1.595848,0.193724312039,0.171842955736,0.171463754646,0.148588151581,0.223527383953,0.486705264725,0.213505700016,1.29255131069e-47,0.615171920172,0.498812557589,0.151792461031,0.304490288533
8ed625cd-d912-4521-bd62-5effff61a9e5,BLUEPRINT,IHECRE00000152.3,H3K4me3,42993584,39909823,92.83,0,0,0,0,0,0,0,0,0,32667836,32056785,98.13,0,0,0,0,0,0,0,0,0,36036376,0,10737887,0,0,0.297974,28386182,0,10807590,0,0,0.380734,36035613,26473811,20094081,4274895,0.734657,0.759017,4.700485,28364945,17945582,11128677,4419938,0.632668,0.620135,2.517836,25298489,25298489,0,0,0,0,0,0,17578592,17578592,0,0,0,0,0,0,37316,37316,37316,1.5e+07,170,0.593416721339983,50,0.5232956,0.1528428,3.882529,1.189285,0.744987357589,0.747665744346,0.747749289029,0.741409890233,0.051332417373,0.489128876104,0.431233930592,1.11964735766e-71,0.954451850756,0.505021142219,0.632597720898,0.700162991689
44e2eb71-a355-4ddb-907d-128d4b46c83d,BLUEPRINT,IHECRE00000152.3,H3K9me3,48941258,47188980,96.42,0,0,0,0,0,0,0,0,0,32667836,32056785,98.13,0,0,0,0,0,0,0,0,0,33750890,0,1505514,0,0,0.044607,28386182,0,10807590,0,0,0.380734,33750172,32290679,30928492,1307318,0.956756,0.957815,23.657972,28364945,17945582,11128677,4419938,0.632668,0.620135,2.517836,32245376,32245376,0,0,0,0,0,0,17578592,17578592,0,0,0,0,0,0,40460,40460,40460,1.5e+07,190,0.181630748123463,40,0.2031985,0.1750957,1.037323,0.2325415,0.0481870654694,0.0956058159242,0.0956585436805,0.0388286004486,0.25142684259,0.490447822478,0.166468069112,3.63790551449e-93,0.584740510302,0.511543097716,0.0751592822192,0.282149233755
4632c7b2-2ae2-40a1-bd27-50236900252a,BLUEPRINT,IHECRE00000153.3,H3K27ac,70835702,41914945,59.17,0,0,0,0,0,0,0,0,0,38690123,37924148,98.02,0,0,0,0,0,0,0,0,0,34525463,0,23956644,0,0,0.693883,33605508,0,11929282,0,0,0.35498,34523447,11130401,3497145,2277820,0.322401,0.314198,1.535303,33571595,22057727,14263150,5262609,0.657035,0.646628,2.710281,10568819,10568819,0,0,0,0,0,0,21676226,21676226,0,0,0,0,0,0,38146,38146,38146,1.5e+07,190,0.165093819040683,45,0.1101184,0.08834993,1.868635,3.525457,0.261791166262,0.277713076262,0.278162401759,0.223999726727,0.167917431465,0.483295926013,0.359564871425,6.88221604648e-30,0.644445732885,0.511122069491,0.248329204783,0.353985090044
0c1e9fd4-f9cb-4533-81b3-9169355f9ccf,BLUEPRINT,IHECRE00000153.3,H3K27me3,47114194,45704151,97.01,0,0,0,0,0,0,0,0,0,38690123,37924148,98.02,0,0,0,0,0,0,0,0,0,36473252,0,3039721,0,0,0.083341,33605508,0,11929282,0,0,0.35498,36472822,33512222,30782782,2528896,0.918827,0.918554,12.172419,33571595,22057727,14263150,5262609,0.657035,0.646628,2.710281,33433531,33433531,0,0,0,0,0,0,21676226,21676226,0,0,0,0,0,0,52411,52411,52411,1.5e+07,190,0.169826497432138,40,0.1704823,0.1650862,1.028714,0.87846,0.0569589369685,0.109099121955,0.109928059998,0.0393780864961,0.257044949284,0.490613109495,0.155897747584,1.62479296794e-96,0.585398281398,0.491480749629,0.067021521292,0.275838680222
50797fd4-7103-44b7-91ec-249af3af060d,BLUEPRINT,IHECRE00000153.3,H3K36me3,38721743,36397167,94,0,0,0,0,0,0,0,0,0,38690123,37924148,98.02,0,0,0,0,0,0,0,0,0,29160976,0,8806893,0,0,0.30201,33605508,0,11929282,0,0,0.35498,29160226,20505626,14233596,4529347,0.703205,0.694131,3.142527,33571595,22057727,14263150,5262609,0.657035,0.646628,2.710281,20354083,20354083,0,0,0,0,0,0,21676226,21676226,0,0,0,0,0,0,32786,32786,32786,1.5e+07,200,0.164567326315026,40,0.1502301,0.1403859,1.17225,2.456405,0.0956373020464,0.079444221497,0.0794113112518,0.0342102063151,0.247598369272,0.487963525623,0.18331620596,2.72944458746e-58,0.618482767997,0.506473501374,0.0827697857632,0.268471997911
a7cb54e8-9ebd-48ce-93ca-9f70b76d2b77,BLUEPRINT,IHECRE00000153.3,H3K4me1,33258822,32339979,97.24,0,0,0,0,0,0,0,0,0,38690123,37924148,98.02,0,0,0,0,0,0,0,0,0,26695838,0,7362951,0,0,0.275809,33605508,0,11929282,0,0,0.35498,26694729,19662577,14473576,3822227,0.736572,0.736098,3.786687,33571595,22057727,14263150,5262609,0.657035,0.646628,2.710281,19332887,19332887,0,0,0,0,0,0,21676226,21676226,0,0,0,0,0,0,84999,84999,84999,1.5e+07,190,0.168755155929379,40,0.1535544,0.1428071,1.1817,2.414369,0.295969100908,0.271230270498,0.271695018148,0.25420956835,0.196341827008,0.487652238033,0.218409993322,2.42673653465e-55,0.722170684602,0.501087354686,0.214278941495,0.361505534112
03d3daca-2020-41d6-9d70-66acec6b65de,BLUEPRINT,IHECRE00000153.3,H3K4me3,41434286,39889564,96.27,0,0,0,0,0,0,0,0,0,38690123,37924148,98.02,0,0,0,0,0,0,0,0,0,32657886,0,11771229,0,0,0.360441,33605508,0,11929282,0,0,0.35498,32655272,21204967,13534873,5099574,0.649358,0.638288,2.654118,33571595,22057727,14263150,5262609,0.657035,0.646628,2.710281,20886657,20886657,0,0,0,0,0,0,21676226,21676226,0,0,0,0,0,0,28956,28956,28956,1.5e+07,185,0.171596164854844,40,0.1560561,0.1363653,1.258357,1.7892,0.173634086063,0.174940043277,0.175108967825,0.158481008246,0.235457294226,0.488110658359,0.179359582865,9.1309398992e-60,0.635706774043,0.492208175304,0.185245165528,0.3169888631
6094043f-929d-401f-90d7-3ed5b4b7258f,BLUEPRINT,IHECRE00000153.3,H3K9me3,39960792,37237168,93.18,0,0,0,0,0,0,0,0,0,38690123,37924148,98.02,0,0,0,0,0,0,0,0,0,26168842,0,3431995,0,0,0.131148,33605508,0,11929282,0,0,0.35498,26168271,22794656,19874223,2582073,0.87108,0.871881,7.697003,33571595,22057727,14263150,5262609,0.657035,0.646628,2.710281,22736847,22736847,0,0,0,0,0,0,21676226,21676226,0,0,0,0,0,0,27124,27124,27124,1.5e+07,180,0.183257597403227,40,0.2061151,0.1719853,1.065542,0.3302774,0.0402101356871,0.0782733100877,0.0782419135239,0.0225843568519,0.262678309515,0.488615695685,0.166723980055,2.82740065697e-65,0.565291278635,0.499897911713,0.0531567585993,0.253035297411
8279b76b-57ad-4ec8-b5cb-d16fdac7512c,BLUEPRINT,IHECRE00000155.3,H3K27ac,69284919,68218725,98.46,0,0,0,0,0,0,0,0,0,38351966,37962495,98.98,0,0,0,0,0,0,0,0,0,55954056,0,18925861,0,0,0.338239,30212484,0,10078409,0,0,0.333584,55952294,38256015,27068660,7108360,0.683726,0.707566,3.808004,30201545,20267977,13400680,4696638,0.671091,0.661175,2.853249,37028195,37028195,0,0,0,0,0,0,20134075,20134075,0,0,0,0,0,0,74640,74640,74640,1.5e+07,190,0.179015094231153,40,0.1672297,0.1511293,1.184516,1.731988,0.216999667703,0.243052982366,0.242974607363,0.206471490404,0.215633517046,0.491077308278,0.146083163059,6.09079262525e-107,0.692389048611,0.51439946186,0.225059849206,0.37028601375
65fa8cc1-284a-4261-8b82-5bca18ab1a7b,BLUEPRINT,IHECRE00000155.3,H3K27me3,50118819,49155494,98.08,0,0,0,0,0,0,0,0,0,38351966,37962495,98.98,0,0,0,0,0,0,0,0,0,37349766,0,18612270,0,0,0.498324,30212484,0,10078409,0,0,0.333584,37349367,19194135,9498792,5074418,0.513908,0.49488,1.871898,30201545,20267977,13400680,4696638,0.671091,0.661175,2.853249,18737496,18737496,0,0,0,0,0,0,20134075,20134075,0,0,0,0,0,0,34448,34448,34448,1.5e+07,190,0.156772441764572,40,0.1494161,0.1326637,1.181728,1.439125,0.139977884715,0.143334236347,0.143387087529,0.105025081833,0.228719063496,0.487454320739,0.211072546754,1.39757724102e-53,0.652344983946,0.504115289446,0.140681734842,0.294989794588
f96e1b9b-e27a-457e-8b0f-804f1e61ec6e,BLUEPRINT,IHECRE00000155.3,H3K36me3,53413415,52051970,97.45,0,0,0,0,0,0,0,0,0,38351966,37962495,98.98,0,0,0,0,0,0,0,0,0,41215822,0,21942358,0,0,0.532377,30212484,0,10078409,0,0,0.333584,41214685,19783262,9122720,5132993,0.480005,0.461133,1.777271,30201545,20267977,13400680,4696638,0.671091,0.661175,2.853249,19273464,19273464,0,0,0,0,0,0,20134075,20134075,0,0,0,0,0,0,122475,122475,122475,1.5e+07,180,0.160697066175111,40,0.1416239,0.1332166,1.206284,3.26864,0.4072305809,0.377212482592,0.37789908098,0.350847476711,0.155986736997,0.487626071541,0.276687712676,4.17904735889e-55,0.778529071883,0.520227589877,0.276258134394,0.415951357558
856b1d64-01ad-4d8f-893b-b027b47318ee,BLUEPRINT,IHECRE00000155.3,H3K4me1,53997905,52809870,97.8,0,0,0,0,0,0,0,0,0,38351966,37962495,98.98,0,0,0,0,0,0,0,0,0,43759139,0,21679498,0,0,0.495428,30212484,0,10078409,0,0,0.333584,43745822,22663376,11396903,5879159,0.518069,0.502878,1.938526,30201545,20267977,13400680,4696638,0.671091,0.661175,2.853249,22079641,22079641,0,0,0,0,0,0,20134075,20134075,0,0,0,0,0,0,128153,128153,128153,1.5e+07,185,0.179876535991801,40,0.1597032,0.1413955,1.272152,2.101908,0.49228589104,0.493561632144,0.493412045939,0.468773857006,0.129453882096,0.488477844755,0.288663545086,1.06954068597e-63,0.808010812237,0.521274041605,0.354757968285,0.481557588263
8aad1d9d-d4ae-4ccf-a70a-5db7693e9703,BLUEPRINT,IHECRE00000155.3,H3K4me3,32546310,32109509,98.66,0,0,0,0,0,0,0,0,0,38351966,37962495,98.98,0,0,0,0,0,0,0,0,0,26612454,0,15303096,0,0,0.575035,30212484,0,10078409,0,0,0.333584,26611478,12709498,6273945,2920242,0.477595,0.493642,2.148433,30201545,20267977,13400680,4696638,0.671091,0.661175,2.853249,11309358,11309358,0,0,0,0,0,0,20134075,20134075,0,0,0,0,0,0,33539,33539,33539,1.5e+07,190,0.210196108009229,40,0.1603726,0.1038319,2.024389,1.881196,0.399492542933,0.403963130756,0.403773087053,0.379145272451,0.131661156642,0.483813536049,0.391915613367,7.11928250508e-32,0.700464238445,0.527505549782,0.36994021419,0.449256346597
2e98c95e-7e9b-4407-af30-61730f99e499,BLUEPRINT,IHECRE00000155.3,H3K9me3,88899192,86702125,97.53,0,0,0,0,0,0,0,0,0,38351966,37962495,98.98,0,0,0,0,0,0,0,0,0,53929008,0,23672830,0,0,0.438963,30212484,0,10078409,0,0,0.333584,53928470,30692607,22138317,3412806,0.569136,0.721292,6.486837,30201545,20267977,13400680,4696638,0.671091,0.661175,2.853249,30256178,30256178,0,0,0,0,0,0,20134075,20134075,0,0,0,0,0,0,54291,54291,54291,1.5e+07,185,0.186492829479868,40,0.2131441,0.1640196,1.137016,0.4574752,0.0811301133986,0.121291128269,0.12137085646,0.0669762466613,0.246593990481,0.490131668697,0.152586899759,3.26256137857e-87,0.600714951197,0.505554033372,0.110514755219,0.295456172681
8267d72e-bade-4225-a1c3-fd6c9f530476,BLUEPRINT,IHECRE00000158.3,H3K27ac,36341309,33520313,92.24,0,0,0,0,0,0,0,0,0,38722582,38162613,98.55,0,0,0,0,0,0,0,0,0,28786831,0,4153352,0,0,0.14428,30050986,0,701660,0,0,0.023349,28785675,24826926,21467693,2868641,0.862475,0.864694,7.483576,30042574,29358982,28728414,615806,0.977246,0.978522,46.651728,24633479,24633479,0,0,0,0,0,0,29349326,29349326,0,0,0,0,0,0,59476,59476,59476,1.5e+07,200,0.288784268825672,45,0.2630915,0.1945879,1.484081,1.375057,0.488796513967,0.476700101671,0.476384297049,0.466616965325,0.131950938126,0.489069590337,0.250412856326,6.86152379691e-71,0.80131514233,0.499601857038,0.42084365027,0.508783712805
57906fc2-6c44-41d0-9473-5d7bb771539e,BLUEPRINT,IHECRE00000158.3,H3K36me3,47485261,45917270,96.7,0,0,0,0,0,0,0,0,0,38722582,38162613,98.55,0,0,0,0,0,0,0,0,0,37469132,0,2845114,0,0,0.075932,30050986,0,701660,0,0,0.023349,37467830,34686577,32117628,2387208,0.92577,0.925938,13.454055,30042574,29358982,28728414,615806,0.977246,0.978522,46.651728,34624018,34624018,0,0,0,0,0,0,29349326,29349326,0,0,0,0,0,0,112149,112149,112149,1.5e+07,220,0.192352241216461,40,0.194519,0.1854418,1.037265,0.7612959,0.4638260889,0.449255982467,0.449653029599,0.433566294203,0.162143160346,0.490768493684,0.179987364397,7.88244114776e-100,0.801679015703,0.5003856845,0.330623081208,0.45313490014
3659559d-bc7b-4cd3-aa07-5770f273535e,BLUEPRINT,IHECRE00000158.3,H3K4me3,49531320,47662696,96.23,0,0,0,0,0,0,0,0,0,38722582,38162613,98.55,0,0,0,0,0,0,0,0,0,41009741,0,4821044,0,0,0.117559,30050986,0,701660,0,0,0.023349,41006766,36561985,32875272,3080418,0.891609,0.899165,10.672341,30042574,29358982,28728414,615806,0.977246,0.978522,46.651728,36188697,36188697,0,0,0,0,0,0,29349326,29349326,0,0,0,0,0,0,35169,35169,35169,1.5e+07,220,0.325381866847163,40,0.3047351,0.189576,1.716366,1.179289,0.450133643891,0.448698190454,0.448643387556,0.444379444025,0.164213359805,0.490963120379,0.158074989904,3.17820120527e-104,0.830686920952,0.49626184685,0.428220659352,0.502234732127
1387b91f-3da3-46a2-9c26-4ff123bd6efb,BLUEPRINT,IHECRE00000159.3,H3K27ac,47311071,42368363,89.55,0,0,0,0,0,0,0,0,0,48062676,47430541,98.68,0,0,0,0,0,0,0,0,0,34998243,0,24327205,0,0,0.695098,38167124,0,6145956,0,0,0.161027,34995609,12062276,4775150,2267856,0.34468,0.395875,2.105579,38164176,32469386,27689835,4057067,0.850782,0.852798,6.825087,10671038,10671038,0,0,0,0,0,0,32021168,32021168,0,0,0,0,0,0,51001,51001,51001,1.5e+07,190,0.18428950226238,40,0.1239482,0.09687664,1.902311,3.228957,0.365975120612,0.374499892129,0.3745609969,0.327912471727,0.139717485402,0.483311324519,0.403791480565,6.04069378567e-30,0.687386789397,0.504879028609,0.312546016484,0.403339767171
dff5dbe0-28d6-4c21-adf0-9c1b89baf174,BLUEPRINT,IHECRE00000159.3,H3K27me3,50589123,45036359,89.02,0,0,0,0,0,0,0,0,0,48062676,47430541,98.68,0,0,0,0,0,0,0,0,0,35535559,0,15417366,0,0,0.433857,38167124,0,6145956,0,0,0.161027,35535255,20413397,11504922,5218570,0.574455,0.563597,2.204612,38164176,32469386,27689835,4057067,0.850782,0.852798,6.825087,20118193,20118193,0,0,0,0,0,0,32021168,32021168,0,0,0,0,0,0,68695,68695,68695,1.5e+07,180,0.170570768339886,40,0.16435,0.1507951,1.131143,1.45893,0.273585228285,0.277964487154,0.278029901159,0.225333800311,0.180458934508,0.487906421299,0.26687712676,9.92149125268e-58,0.698023087965,0.516750616381,0.222790396017,0.367026006746
c9b496dd-d6af-4185-b38a-63e548d52af5,BLUEPRINT,IHECRE00000159.3,H3K36me3,91315996,70466047,77.17,0,0,0,0,0,0,0,0,0,48062676,47430541,98.68,0,0,0,0,0,0,0,0,0,56747881,0,37833384,0,0,0.666692,38167124,0,6145956,0,0,0.161027,56744365,20056626,7711274,4175636,0.353456,0.384475,1.84673,38164176,32469386,27689835,4057067,0.850782,0.852798,6.825087,18914497,18914497,0,0,0,0,0,0,32021168,32021168,0,0,0,0,0,0,100501,100501,100501,1.5e+07,165,0.155141250654408,40,0.1309084,0.1218888,1.27281,3.6867,0.368424550576,0.329424069729,0.329012966704,0.300085997389,0.172122501899,0.487508898521,0.252104267715,4.68705380967e-54,0.759549676713,0.500526938179,0.259967714936,0.393893961945
ef7cd299-7014-4a6e-aff5-047fdd433b97,BLUEPRINT,IHECRE00000159.3,H3K4me1,79660428,67565967,84.82,0,0,0,0,0,0,0,0,0,48062676,47430541,98.68,0,0,0,0,0,0,0,0,0,56234491,0,29421473,0,0,0.523193,38167124,0,6145956,0,0,0.161027,56232412,27347424,19861025,3154112,0.486328,0.726248,6.296867,38164176,32469386,27689835,4057067,0.850782,0.852798,6.825087,26813018,26813018,0,0,0,0,0,0,32021168,32021168,0,0,0,0,0,0,102670,102670,102670,1.5e+07,180,0.15724696961695,40,0.125342,0.1136561,1.383532,3.730231,0.56504379345,0.54110226245,0.541371432604,0.532284254308,0.114930501005,0.489527077245,0.290005078233,2.58195733954e-77,0.834341649106,0.503233444278,0.394280033582,0.517630254484
2e817463-50da-4748-b0f1-6026956a5007,BLUEPRINT,IHECRE00000159.3,H3K4me3,38955396,33659425,86.41,0,0,0,0,0,0,0,0,0,48062676,47430541,98.68,0,0,0,0,0,0,0,0,0,28102514,0,20110751,0,0,0.715621,38167124,0,6145956,0,0,0.161027,28100572,9392368,4142464,1576862,0.334241,0.441046,2.62703,38164176,32469386,27689835,4057067,0.850782,0.852798,6.825087,7991763,7991763,0,0,0,0,0,0,32021168,32021168,0,0,0,0,0,0,38898,38898,38898,1.5e+07,175,0.169836778464269,40,0.1072477,0.08105532,2.095319,3.389586,0.418515683913,0.438711069276,0.438751613966,0.388877390103,0.107261933977,0.48063949006,0.514734872264,4.23656845331e-22,0.781715962845,0.525180365415,0.362941815216,0.435040342418
8d945f17-d936-49bb-87b9-64236028f157,BLUEPRINT,IHECRE00000159.3,H3K9me3,67126291,64628266,96.28,0,0,0,0,0,0,0,0,0,48062676,47430541,98.68,0,0,0,0,0,0,0,0,0,41661121,0,18289857,0,0,0.439015,38167124,0,6145956,0,0,0.161027,41660689,23778664,13284007,6098605,0.57077,0.558652,2.178204,38164176,32469386,27689835,4057067,0.850782,0.852798,6.825087,23371264,23371264,0,0,0,0,0,0,32021168,32021168,0,0,0,0,0,0,46494,46494,46494,1.5e+07,180,0.184696596877266,40,0.2183812,0.1672629,1.104229,0.3410467,0.119161874369,0.105950928604,0.105979263366,0.0462591107007,0.22080298939,0.488777305828,0.220191373402,3.41435089683e-67,0.610615505804,0.517498823617,0.11387312326,0.302438308961
56b2af9a-69f7-4eb1-8688-9440739bee08,BLUEPRINT,IHECRE00000160.3,H3K27ac,10675363,10451937,97.91,0,0,0,0,0,0,0,0,0,33932981,33572069,98.94,0,0,0,0,0,0,0,0,0,8247335,0,1621396,0,0,0.196596,26749446,0,5273612,0,0,0.197148,8247197,6673081,5382664,1057259,0.809133,0.806624,5.09115,26738391,21623598,17436547,3437543,0.80871,0.806367,5.072387,6625939,6625939,0,0,0,0,0,0,21475834,21475834,0,0,0,0,0,0,9493,9493,9493,10451705,190,0.115666883260545,40,0.1077764,0.09587974,1.206375,1.663256,0.0476622695307,0.0851772789755,0.0851099666336,0.0221619094248,0.203929212616,0.478902954179,0.39636606461,1.56058392666e-18,0.688656347591,0.490502020717,0.0962294236075,0.199299173165
6352ceac-99ac-4035-8991-55bf3da48e8b,BLUEPRINT,IHECRE00000160.3,H3K27me3,50660108,39572365,78.11,0,0,0,0,0,0,0,0,0,33932981,33572069,98.94,0,0,0,0,0,0,0,0,0,30481771,0,13368521,0,0,0.438574,26749446,0,5273612,0,0,0.197148,30481118,17426279,9626524,4560622,0.571707,0.552414,2.110792,26738391,21623598,17436547,3437543,0.80871,0.806367,5.072387,17113250,17113250,0,0,0,0,0,0,21475834,21475834,0,0,0,0,0,0,23406,23406,23406,1.5e+07,175,0.152132566628221,40,0.1422541,0.129478,1.174969,1.773202,0.0851293195383,0.0814898390581,0.0815806478418,0.0291000662542,0.245419352783,0.486874780082,0.212156169653,7.07077913155e-49,0.563987732269,0.501377953928,0.0724277970631,0.25320610586
993737f8-5756-4ad4-ba82-616379757fdf,BLUEPRINT,IHECRE00000160.3,H3K36me3,46087201,32592228,70.72,0,0,0,0,0,0,0,0,0,33932981,33572069,98.94,0,0,0,0,0,0,0,0,0,26206554,0,7137475,0,0,0.272355,26749446,0,5273612,0,0,0.197148,26204529,19253675,14018373,3921536,0.734746,0.728088,3.574715,26738391,21623598,17436547,3437543,0.80871,0.806367,5.072387,19069079,19069079,0,0,0,0,0,0,21475834,21475834,0,0,0,0,0,0,108422,108422,108422,1.5e+07,180,0.172302266073049,40,0.1605286,0.1528697,1.127119,2.537233,0.396125007257,0.340280616363,0.340773215459,0.31990124398,0.160279265571,0.487555528491,0.27256114872,1.81003390385e-54,0.774478481488,0.501971467304,0.25829443342,0.405815899363
9e152a2b-06f4-4999-86d0-5058f4184844,BLUEPRINT,IHECRE00000160.3,H3K4me1,55027658,41303130,75.06,0,0,0,0,0,0,0,0,0,33932981,33572069,98.94,0,0,0,0,0,0,0,0,0,33106818,0,7595331,0,0,0.229419,26749446,0,5273612,0,0,0.197148,33101859,25707097,19860207,4617559,0.776606,0.772557,4.301019,26738391,21623598,17436547,3437543,0.80871,0.806367,5.072387,25511487,25511487,0,0,0,0,0,0,21475834,21475834,0,0,0,0,0,0,49044,49044,49044,1.5e+07,180,0.167609278141989,40,0.1649166,0.1521596,1.101536,1.211078,0.0981420171367,0.102006699977,0.102003101284,0.0737057850576,0.261114445518,0.489251804234,0.150619584385,2.35900141626e-73,0.618190869577,0.508530131614,0.0984347879021,0.271231025327
e903580b-1c33-4732-976f-9d35cef3b4b7,BLUEPRINT,IHECRE00000160.3,H3K4me3,43678239,43105112,98.69,0,0,0,0,0,0,0,0,0,33932981,33572069,98.94,0,0,0,0,0,0,0,0,0,34361194,0,4873467,0,0,0.141831,26749446,0,5273612,0,0,0.197148,34360481,29637710,25532455,3589951,0.862552,0.861485,7.112202,26738391,21623598,17436547,3437543,0.80871,0.806367,5.072387,29487727,29487727,0,0,0,0,0,0,21475834,21475834,0,0,0,0,0,0,18310,18310,18310,1.5e+07,190,0.175389308512934,40,0.1785733,0.1619314,1.083108,0.8086761,0.0502691276369,0.0565031028458,0.0563281790384,0.0469576822752,0.291102888564,0.489989533704,0.133671482324,1.00338833222e-84,0.530875255411,0.498758264202,0.0746312967672,0.232995802333
aa09bb30-7ba3-4116-96c2-207c7b69292b,BLUEPRINT,IHECRE00000160.3,H3K9me3,58405795,53892361,92.27,0,0,0,0,0,0,0,0,0,33932981,33572069,98.94,0,0,0,0,0,0,0,0,0,38225232,0,8487886,0,0,0.222049,26749446,0,5273612,0,0,0.197148,38224636,29942683,23369107,5250435,0.783335,0.780461,4.45089,26738391,21623598,17436547,3437543,0.80871,0.806367,5.072387,29737346,29737346,0,0,0,0,0,0,21475834,21475834,0,0,0,0,0,0,18208,18208,18208,1.5e+07,170,0.182594629143173,40,0.2079624,0.17267,1.057478,0.2812119,0.0304959740895,0.0486980542274,0.0486870241514,0.0158319925738,0.266887693065,0.490045932282,0.148032484695,1.06894763901e-85,0.560219043773,0.491713327249,0.0575565936092,0.261187211052
