uuid,data_generating_centre,epirr_id,total,fraction_mapped,fraction_duplicates,fraction_rrna,fraction_intergenic
b50d898b-5b6c-4c77-bb2b-c59106a706d9,CEEHRC_[CEMT],IHECRE00003827.1,258121042,0.943368,0.29109,0.00353445,0.0325297
04157b61-df24-4e4f-a90b-6ca481bdc80d,CEEHRC_[CEMT],IHECRE00003828.3,286285444,0.986246,0.166145,0.00648531,0.017666
ea204d94-19d4-4572-99ad-128bdd02c134,CEEHRC_[CEMT],IHECRE00003829.4,73238270,0.814725,0.127028,0.000105197,0.041189
5d343dc7-af72-4d8d-953c-da972a1af1ca,CEEHRC_[CEMT],IHECRE00003830.4,86127546,0.659724,0.377607,0.000737271,0.0374388
35949579-4d35-43a9-94e3-9c7bab27f263,CEEHRC_[CEMT],IHECRE00003831.2,142872022,0.926043,0.768302,0.0000190544,0.0486568
73f0430e-4ae9-4602-be55-9bb832268c99,CEEHRC_[CEMT],IHECRE00003832.2,289536918,0.942918,0.182041,0.001514,0.0310988
33ad78f8-8cce-4b03-a0e7-f0138d25697d,CEEHRC_[CEMT],IHECRE00003833.4,66264386,0.26864,0.161628,0.000760734,0.102227
3d8fbe0c-f6de-4d69-9ee4-fbab6d400f21,CEEHRC_[CEMT],IHECRE00003834.5,64926186,0.87093,0.365296,0.000716352,0.0256398
5eeafd72-65dc-48f0-98e2-ad562f4330bf,CEEHRC_[CEMT],IHECRE00003835.4,59642134,0.825772,0.0641273,0.0000818058,0.0442551
55092232-b217-4788-8beb-de269f09d31c,CEEHRC_[CEMT],IHECRE00003836.3,270312210,0.978558,0.139409,0.00748056,0.023217
a32b86ee-df8f-4bce-806f-3bdaac79f5d9,CEEHRC_[CEMT],IHECRE00003837.4,85505812,0.275949,0.0699705,0.000026446,0.0480852
2a3f33a7-9c86-472c-b11e-ecd12df76c25,CEEHRC_[CEMT],IHECRE00003838.5,97467278,0.928464,0.350051,0.0000629981,0.0810151
e9e5be45-1ca7-4db5-a47e-99efe950352e,CEEHRC_[CEMT],IHECRE00003839.3,264924304,0.97962,0.132822,0.00730203,0.0205724
5b445b50-f1b9-4663-88cd-0a802959c4b3,CEEHRC_[CEMT],IHECRE00003840.2,151762568,0.920194,0.807377,0.000017823,0.0486792
b2f84a31-1c30-41d8-976c-6ed65f03dd88,CEEHRC_[CEMT],IHECRE00003841.3,266213552,0.983959,0.132193,0.00649939,0.0187878
f129a5ad-c2b5-4bc0-a538-dbf6aa4917ff,CEEHRC_[CEMT],IHECRE00003842.2,257409992,0.909946,0.228697,0.001083,0.0363619
23911c5a-7cc2-4f1b-8a66-6f551c78ef88,CEEHRC_[CEMT],IHECRE00003843.4,62710216,0.708194,0.0798387,0.000330864,0.0692124
9b17753b-b5eb-4af6-b7d2-6a46044265ba,CEEHRC_[CEMT],IHECRE00003845.2,176908410,0.944732,0.150889,0.00163782,0.035974
53e00ffc-e4ee-471a-aebb-4ed13367fb9f,CEEHRC_[CEMT],IHECRE00003846.4,73253056,0.76478,0.19704,0.00152683,0.0398938
3b264b10-8664-467d-9dc5-fc7b5ddddabd,CEEHRC_[CEMT],IHECRE00003847.4,85230940,0.815475,0.0713371,0.0000291783,0.0341437
87e701ba-8f3d-40ae-88af-d359a0478339,CEEHRC_[CEMT],IHECRE00003848.5,68924410,0.434151,0.335964,0.00153524,0.0696522
58fb96ab-255e-45bb-bbb2-a3ff50217cf1,CEEHRC_[CEMT],IHECRE00004602.2,60783070,0.578153,0.109163,0.000514229,0.0530385
4955ced4-ac0a-4fe3-a6c8-7f7efb289073,CEEHRC_[CEMT],IHECRE00004603.3,205670054,0.793511,0.150743,0.000310377,0.0374137
a9f46924-7817-4c36-b40d-3ae0e3bc66c3,CEEHRC_[CEMT],IHECRE00004604.3,192686330,0.697165,0.25428,0.000127123,0.0359667
096ae7ab-dc60-45cf-b5b5-4cc4ae80d0f7,CEEHRC_[CEMT],IHECRE00004605.1,292770600,0.98098,0.276832,0.00928914,0.0134943
a666a7b9-3276-4dea-92c0-7201c54cfe6d,CEEHRC_[CEMT],IHECRE00004606.2,306362052,0.971576,0.259506,0.0225151,0.0155381
af6cb2bb-0c93-48d6-9b1e-8e2dbbce6254,CEEHRC_[CEMT],IHECRE00004607.2,350154352,0.971843,0.251887,0.0152682,0.0168023
ceb05341-03bd-4d4e-9cd3-5cf6f1e0d1c1,CEEHRC_[CEMT],IHECRE00004608.1,278671516,0.969123,0.250062,0.0125444,0.0130838
392dbdce-ea0e-4444-8101-f9bb7437a0bd,CEEHRC_[CEMT],IHECRE00004609.2,294757702,0.970683,0.170332,0.00828762,0.0165474
81f916cb-758a-4cae-87ea-e50b2acad049,CEEHRC_[CEMT],IHECRE00004610.2,291352820,0.971175,0.167691,0.00619333,0.015147
b342ccda-99a0-42b7-9c6f-6ef514ae0219,CEEHRC_[CEMT],IHECRE00004614.1,302525024,0.968383,0.179094,0.0101177,0.0159061
0f53ca01-6157-41d7-9d9a-d95fe24f2e3c,CEEHRC_[CEMT],IHECRE00004615.1,290616898,0.967044,0.205048,0.00828171,0.0148725
2626c048-5709-4df4-9500-59dcbaaa04af,CEEHRC_[CEMT],IHECRE00004616.1,312702504,0.958615,0.257984,0.0214302,0.0206193
9c4582fc-b49c-4067-9229-fe17ba242cfe,CEEHRC_[CEMT],IHECRE00004617.2,311310124,0.968263,0.183748,0.0111455,0.0153893
11410004-5034-4eeb-a246-6620e7e4c922,CEEHRC_[CEMT],IHECRE00004618.1,322270486,0.970453,0.192264,0.00842631,0.0135957
b527ce99-f702-4f34-b3b5-d8b7b6f1c98c,CEEHRC_[CEMT],IHECRE00004620.2,234962264,0.979525,0.130654,0.0105187,0.0151156
f978fbce-989a-487c-a1dd-eb1915c6cd59,CEEHRC_[CEMT],IHECRE00004621.2,229406728,0.977514,0.099307,0.00591354,0.0164847
897b191f-f708-4860-a367-b9cee1258ce8,CEEHRC_[CEMT],IHECRE00004725.1,319650148,0.943933,0.228637,0.00279962,0.0228345
7c0f72ec-87ad-4291-9fb3-7463af6397f6,CEEHRC_[CEMT],IHECRE00004726.1,205485612,0.982846,0.0815552,0.00753601,0.0163671
7981f602-8704-4168-9497-b002c1ea4e7e,CEEHRC_[CEMT],IHECRE00004727.1,238009312,0.952653,0.231164,0.0228356,0.0176439
601aea01-8899-49cd-88e2-4fd9da9ac743,CEEHRC_[CEMT],IHECRE00004728.1,219228404,0.955997,0.193298,0.0154219,0.0164328
5dded7fa-e6fa-4d29-b9e8-5b891df442e9,CEEHRC_[CEMT],IHECRE00004729.1,230531156,0.98073,0.098546,0.00452321,0.015938
da10195a-ae90-46aa-91f9-a3e28d92bad5,CEEHRC_[CEMT],IHECRE00004730.1,230013652,0.966481,0.189914,0.0162238,0.0169553
b25df682-d2d6-4a73-add2-8f05ef961052,CEEHRC_[CEMT],IHECRE00004731.1,215008056,0.96904,0.176966,0.00808819,0.0117466
f9cc886d-1279-4a5a-a639-830a15d4be4c,CEEHRC_[CEMT],IHECRE00004732.1,277462380,0.975749,0.128919,0.00378896,0.0125224
b50199b8-2e10-43bb-a014-96e7486b342d,CEEHRC_[CEMT],IHECRE00004734.1,247267716,0.975015,0.139169,0.00452847,0.0139891
fc17ebb3-ee4e-40f1-aea0-6842fa8bd908,AMED-CREST,IHECRE00001875.2,147334802,0.970286,0.587,0.00848738,0.0099163
4567584a-7a15-4d86-83ec-3d8585c98e63,AMED-CREST,IHECRE00001878.2,161273378,0.973495,0.579541,0.0144429,0.0116009
13207087-ed80-47aa-8ca8-ffaf7fb6289f,AMED-CREST,IHECRE00001952.2,289074856,0.984421,0.327913,0.00380743,0.00774407
2c537aaf-2773-49b6-8402-f8a440ee4f73,AMED-CREST,IHECRE00001953.2,229628508,0.978998,0.531127,0.00435413,0.0106124
3b2ef158-18fd-4956-8b51-cadc18d54daa,AMED-CREST,IHECRE00001954.2,271940640,0.986908,0.335225,0.0035065,0.00762011
00e7dc7e-8931-4794-ac86-51e4f94416e0,AMED-CREST,IHECRE00001955.3,395947246,0.990886,0.4391,0.00191712,0.00855848
1372bc41-de55-4a06-8f0f-f4b31707ceb8,AMED-CREST,IHECRE00001956.2,235543558,0.987277,0.302186,0.00351319,0.00451357
c20a8eaf-88ea-49cb-bee7-3eec4dcf51e9,AMED-CREST,IHECRE00001957.2,286411844,0.985135,0.290815,0.00461021,0.00911483
42229813-b98a-49f0-81b1-cb665e82def6,AMED-CREST,IHECRE00001958.3,359379660,0.98853,0.43933,0.0034478,0.00851415
ba561169-2dc1-49bb-9a63-e42bec8df77e,AMED-CREST,IHECRE00001959.2,315862140,0.942309,0.54258,0.00225518,0.00933347
1fb1921d-5c1c-48f3-a19d-6f9eca412b64,AMED-CREST,IHECRE00001960.2,234166218,0.978153,0.517532,0.00298738,0.0128142
6ea341e3-387d-419f-8ed8-e1539a168494,AMED-CREST,IHECRE00001961.2,268593882,0.931029,0.419388,0.00123495,0.00762781
c682956d-3a7c-4f9f-9a2d-b7b0e88e56b4,AMED-CREST,IHECRE00001962.2,292700300,0.993206,0.516212,0.00371817,0.0159128
804c4d93-cab9-41ee-bf69-4e58041d4351,AMED-CREST,IHECRE00001963.2,301351966,0.975712,0.556216,0.00767335,0.015533
fe56976a-9f73-4c4a-84ac-577e8f3c7f0f,AMED-CREST,IHECRE00001964.2,328500168,0.981016,0.342911,0.00522032,0.00876804
07f738e7-5fd5-4164-a468-4c86f2fb6e52,AMED-CREST,IHECRE00001965.2,365074422,0.975669,0.395611,0.00423756,0.00818788
88ae77fa-bda2-49c3-821f-9d3c7488c4bf,AMED-CREST,IHECRE00001966.2,232625556,0.98411,0.307514,0.00292304,0.00432574
1eee75b0-060e-4557-a6de-24d165af19bd,AMED-CREST,IHECRE00003396.1,67300774,0.960546,0.322661,0.0121306,0.0137452
cb9cddd8-c1fc-4c38-80d5-5c0e00c92ed8,AMED-CREST,IHECRE00003398.1,76119422,0.96575,0.29991,0.00825269,0.0143249
1103bb78-1989-494f-b86d-51c995094f2f,AMED-CREST,IHECRE00003400.1,87490146,0.957929,0.406727,0.0151906,0.0125755
d41dd20b-a848-4a11-9572-3ea794f0a6fb,AMED-CREST,IHECRE00003401.1,74244494,0.964829,0.339949,0.0130811,0.013138
4ab04707-5512-4b9f-93cb-81c6f7cf0ffb,AMED-CREST,IHECRE00003402.2,102165732,0.975913,0.393089,0.0192785,0.00843585
4ae51ffa-4828-4fc1-ba12-fff1f911d536,AMED-CREST,IHECRE00003404.1,77593310,0.959543,0.359755,0.0204045,0.0123331
fbd30688-4fce-43fc-8ef9-4f40ffc02329,AMED-CREST,IHECRE00003715.2,255514224,0.982775,0.793615,0.00309765,0.00876999
e251cb67-8cb2-41a3-a471-cdfb5f396b82,AMED-CREST,IHECRE00003716.2,374713764,0.967103,0.936748,0.00245679,0.00816482
98ba659f-fc2c-4d00-bac7-1b9894ab72c8,AMED-CREST,IHECRE00003730.1,104604518,0.973202,0.363405,0.0106557,0.00793169
d4e3407c-ab62-4940-9bbe-40bcaeb283f2,AMED-CREST,IHECRE00004591.1,109990792,0.984654,0.228784,0.00527737,0.0102645
96423a8b-2863-42d6-aedc-5202829be9f2,AMED-CREST,IHECRE00004592.1,115052120,0.987512,0.220033,0.00568878,0.00910387
0a2c570f-9ded-4707-a5dc-c8c3acafff77,AMED-CREST,IHECRE00004594.1,115268720,0.983373,0.202844,0.0055245,0.00965309
23fb6618-07ec-4931-9bc1-5722e5df3b46,AMED-CREST,IHECRE00004595.1,122452798,0.981299,0.356064,0.00549136,0.00911267
727d4492-bb33-4d46-8720-2dded25a1fbd,AMED-CREST,IHECRE00004599.1,67367968,0.977349,0.452063,0.00774575,0.0166064
2799fb34-4662-4c89-8e19-2e227a0de71b,AMED-CREST,IHECRE00004600.1,75975264,0.982776,0.199192,0.0056283,0.00836006
bc31a103-c41c-4ebc-af0a-a89da784fe46,AMED-CREST,IHECRE00004601.1,49165024,0.989312,0.22258,0.00704881,0.00784995
e763c183-102f-4c3a-84d3-9fbc980c26db,DEEP,IHECRE00001895.1,329850656,0.974362,0.700203,0.0263223,0.109175
587d5956-ddf4-4135-9f37-dda72fa5a4b2,DEEP,IHECRE00001895.1,405252690,0.986719,0.493335,0.0572792,0.0130963
4300f72e-f023-4269-817a-f0a185eb15df,DEEP,IHECRE00001896.1,388186642,0.958157,0.662336,0.00282363,0.0755275
b9c47ab4-1050-41ad-a21d-30557e22d4d8,DEEP,IHECRE00001898.1,416467202,0.968403,0.334515,0.00131512,0.0321621
357c9953-0287-4359-9e1f-e566d15674c0,DEEP,IHECRE00001898.1,420411164,0.98387,0.449427,0.0106333,0.00864862
d74502c5-818f-47d5-bed9-785f736d02a0,DEEP,IHECRE00001899.1,410824442,0.985942,0.464488,0.012064,0.00659081
b7176f1b-77db-4e96-a6d2-3816cbf62129,DEEP,IHECRE00001899.1,428626404,0.975054,0.422026,0.00158957,0.0175978
aa16ed09-45f5-42f4-9f4b-c5e41d2766e8,DEEP,IHECRE00001900.1,416745474,0.961022,0.5106,0.0032793,0.0275027
8b79fa24-92f3-4d7b-b2a3-9b4748099ef9,DEEP,IHECRE00001900.1,493006824,0.930826,0.718356,0.00628609,0.00966718
3cc4457e-596a-41be-80ec-4ed029a2f641,DEEP,IHECRE00001901.1,228823448,0.924959,0.534824,0.00049613,0.0328827
5eb80748-24c7-405b-b66c-8841a69e43d9,DEEP,IHECRE00001901.1,398652262,0.887355,0.823956,0.00382991,0.0071526
560de905-97f7-4a31-bfc6-f2b37ca43d39,DEEP,IHECRE00001902.1,390462814,0.993019,0.539345,0.00931879,0.0151616
659f833a-730b-4604-83a8-4de18d25028c,DEEP,IHECRE00001902.1,414052888,0.988584,0.639811,0.0106463,0.0373807
8c45a968-d8b5-4166-93c0-63be9d96fdff,DEEP,IHECRE00001903.1,187613850,0.990572,0.583894,0.00435303,0.0078142
0db60b0e-b8d2-4e6e-8997-7850a0759c48,DEEP,IHECRE00001903.1,199939272,0.953472,0.475242,0.00035574,0.026444
0155b608-c0ae-4b58-8a58-5d21c4cb339e,DEEP,IHECRE00001904.1,181547620,0.944062,0.41023,0.000222577,0.0537999
d0b7f437-bc21-4f38-bc23-358cf545987c,DEEP,IHECRE00001904.1,188141902,0.9913,0.516969,0.00316159,0.00696974
20a634b9-55e4-4591-800d-f57f251ed6ce,DEEP,IHECRE00001905.1,183456676,0.988326,0.938448,0.00395702,0.00816808
5e73283b-bab7-440b-bff0-af197d65a422,DEEP,IHECRE00001905.1,219358692,0.95398,0.456301,0.00362221,0.0180432
d0974483-8d90-43a6-9109-c7105f9bd222,DEEP,IHECRE00001906.1,182541994,0.987216,0.319018,0.00037981,0.0232025
d4a24721-dc66-4056-a9eb-693beae9b598,DEEP,IHECRE00001906.1,190492950,0.987553,0.44759,0.00830652,0.00950251
42711739-180f-473c-8ff7-14a795560fcd,DEEP,IHECRE00001907.1,184533638,0.985082,0.406141,0.00860645,0.010618
9921e4ca-9c96-4b39-a3c6-d0dedeacf8f4,DEEP,IHECRE00001907.1,246186714,0.985927,0.270483,0.000974123,0.0368849
f85744fa-d139-4ddd-a39d-b45a691b16fa,DEEP,IHECRE00001908.1,171918194,0.987465,0.370891,0.00398134,0.0132092
b38ded35-28d3-41e5-9024-cd2608dc7e05,DEEP,IHECRE00001908.1,173038018,0.97951,0.20634,0.00099215,0.0222215
2b39c6f7-63d3-4b5c-a7c9-8cf7b8154ee7,DEEP,IHECRE00001909.1,543148976,0.936909,0.635896,0.0021246,0.0135465
3308e1e1-22bf-47ce-bfce-68d99c6d1867,DEEP,IHECRE00001909.1,624255750,0.895574,0.503826,0.00124975,0.0305304
582bbcbc-14df-4202-a43b-261946c3d5b3,DEEP,IHECRE00001910.1,162313242,0.981042,0.292799,0.00387456,0.0370122
de18aa0f-559e-495f-b314-39c3419f590b,DEEP,IHECRE00001910.1,176639252,0.9841,0.280319,0.00154155,0.0215061
6c63bf54-a67d-46ea-9f52-0ed914b40d84,DEEP,IHECRE00001911.1,148557752,0.978593,0.414235,0.00421689,0.0362065
f2d7590e-75e0-43fc-a55f-11b1e2ffa9d2,DEEP,IHECRE00001911.1,182614348,0.985743,0.441803,0.00253374,0.0170261
a44a5ce8-4e12-4b64-8fdc-f31fe2314b78,DEEP,IHECRE00001912.1,167557294,0.978811,0.292867,0.000131464,0.034513
201aa1d0-5a1e-4437-b438-c2d69a90ff18,DEEP,IHECRE00001912.1,170669350,0.98694,0.279263,0.00175134,0.0243586
6a57d36b-b717-4024-9ab2-ab7e87505b67,DEEP,IHECRE00001913.1,169683842,0.980919,0.379482,0.0069821,0.0295308
2a66c23c-b9db-44a3-9a67-d7c81f362ffa,DEEP,IHECRE00001913.1,200926084,0.985484,0.287377,0.00172827,0.0194203
20c36129-493d-4925-81f0-73130c735a97,DEEP,IHECRE00001914.1,169594820,0.986635,0.328201,0.00203795,0.0182193
043136f2-2c4b-4fa0-b56f-48215935231c,DEEP,IHECRE00001914.1,175240404,0.982507,0.341549,0.000767818,0.0294387
53f5f556-25d5-4ece-a3fc-31b5ee078948,DEEP,IHECRE00001915.1,176812962,0.977516,0.330525,0.00023742,0.0299546
44928aab-2986-4a1e-be5f-029d030ebe24,DEEP,IHECRE00001915.1,180720332,0.984647,0.322168,0.0022516,0.0219436
c5e4989f-0ac0-4f82-8e15-6b61670613fc,DEEP,IHECRE00001916.1,177837822,0.987652,0.348973,0.00192417,0.0186872
4708a9c6-ca9e-4ac3-8cf7-08408f055b96,DEEP,IHECRE00001916.1,183044936,0.98357,0.385261,0.0108792,0.0325264
26bc95a4-5055-4e35-b373-652648e053bc,DEEP,IHECRE00001917.1,454523722,0.981771,0.36158,0.000388985,0.0316157
71317c3a-9328-4ed6-9cd1-368f44c7142d,DEEP,IHECRE00001918.1,181929740,0.987515,0.344687,0.00215392,0.02238
d0e5787e-daa6-4aec-a488-2dfccf4bf5df,DEEP,IHECRE00001918.1,198066490,0.981655,0.341487,0.000651227,0.0342329
259bf123-4534-4f55-b673-66c9e60f4c43,DEEP,IHECRE00001919.1,168513010,0.961288,0.272229,0.00112442,0.0408373
b9b6f493-cb5a-41f5-ae50-82624d7f8e1a,DEEP,IHECRE00001920.1,188114504,0.965523,0.30241,0.00672515,0.0362406
e86e084c-c7ed-42a8-b3c7-bc7a2b4edbe3,DEEP,IHECRE00001921.1,159826724,0.988444,0.372773,0.00187748,0.0192223
508eb945-545d-443e-9465-6a0b96a8254f,DEEP,IHECRE00001921.1,169099200,0.985015,0.274861,0.000232816,0.0396602
8597f5c9-5d8d-4889-80e2-465ce8acb014,DEEP,IHECRE00001922.1,193109792,0.970294,0.326068,0.0144699,0.0448117
8153f75c-7d04-4722-9463-d27fc7fcd029,DEEP,IHECRE00001923.1,51836350,0.984159,0.923174,0.106872,0.041292
617d56f8-7053-4844-9020-341a2dd610a4,DEEP,IHECRE00001924.1,47664026,0.984367,0.91536,0.123682,0.0400696
d9f5cf39-4814-4693-98b4-7ab9b620ce1b,DEEP,IHECRE00001926.1,63227238,0.979928,0.866113,0.14064,0.0456927
b617a9fe-f01b-4e8d-a15d-4988ac1481df,DEEP,IHECRE00001927.1,57931860,0.97849,0.926352,0.155988,0.0563392
cdefd51c-dd93-43f2-bf34-b0eecc54a585,DEEP,IHECRE00001931.1,182271230,0.964375,0.279368,0.00128182,0.0332611
a7c5b6e6-b037-436d-8a86-f4cf9b7471c1,DEEP,IHECRE00001935.1,201082972,0.991098,0.475821,0.00421193,0.0074124
c56a86f7-91a0-4989-a8ca-04a3ac0b0bbe,DEEP,IHECRE00001936.1,152568984,0.98473,0.471835,0.00944834,0.00912369
61b7aa81-8013-46c1-9cbc-f0f7c515aef9,DEEP,IHECRE00001936.1,156314646,0.984986,0.434447,0.000298998,0.0199289
af5a4b25-31b7-4f88-a02a-f72ed48e64dd,DEEP,IHECRE00003803.1,309540288,0.963032,0.656576,0.0197091,0.016258
cb974a36-055d-40d4-baa8-f441f5e13135,DEEP,IHECRE00003803.1,391919352,0.9533,0.649472,0.0128607,0.0810686
c26a9d59-a750-4b31-83a3-e80355741e2a,DEEP,IHECRE00003804.1,228925792,0.806061,0.683273,0.0124153,0.00675729
18adbcd4-665f-4413-8d80-4e424bd86a02,DEEP,IHECRE00003804.1,302136446,0.864306,0.653276,0.00753485,0.0930257
a3d3c6ec-a2d6-4c7a-a41a-86b306adad2e,DEEP,IHECRE00003805.1,96733812,0.987771,0.588486,0.0421472,0.0471296
64063d82-d809-48df-8e87-b22b47a0e403,DEEP,IHECRE00003806.1,64671774,0.935449,0.136644,0.00175704,0.0474265
21e78622-c7d5-4209-a652-665ecc84a4c7,DEEP,IHECRE00003808.1,120423536,0.882733,0.429138,0.00632131,0.0447799
94dc2e54-a236-47c3-84b8-13db98123c4e,DEEP,IHECRE00003808.1,296338628,0.967629,0.556676,0.013377,0.0104991
1220e372-4246-449a-b9d3-6dcfa6790f4c,DEEP,IHECRE00003809.1,228766468,0.989071,0.503784,0.00621215,0.010035
b36b35e4-e5b6-4787-8234-d6faa974ed3f,DEEP,IHECRE00003809.1,255482804,0.954165,0.481933,0.00532575,0.0426658
d3850252-132b-4186-9e6a-7ac1d894458a,DEEP,IHECRE00003810.1,234704222,0.990745,0.506158,0.0152898,0.0130923
6e14e6f0-1b9c-49f7-a433-6851357624bf,DEEP,IHECRE00003810.1,276451186,0.956361,0.476879,0.00664953,0.0519556
108f59c3-dec4-4751-bef3-a2ebdf1a7121,DEEP,IHECRE00003811.1,242787000,0.97417,0.600569,0.00958077,0.00925134
2143ed62-359e-4c1b-b52f-628a71da4c5b,DEEP,IHECRE00003811.1,249089868,0.951539,0.594611,0.00803506,0.0730851
e7e2adb3-9d11-4e0f-80e4-13ad154867bc,DEEP,IHECRE00003812.1,306200400,0.973822,0.718042,0.0220425,0.0121641
7d212497-a593-49b4-9c0b-6643481adb02,DEEP,IHECRE00003812.1,410974648,0.964786,0.51413,0.00886398,0.0615221
e04e190b-f31f-40ac-b38c-c34b0041aa6f,DEEP,IHECRE00003813.1,272960942,0.88637,0.606795,0.0116122,0.0586873
53c5bd67-02b9-451d-a985-1bfa5482c5b1,DEEP,IHECRE00003813.1,301619038,0.97311,0.603319,0.00991622,0.00678532
5ac56f3c-ccc8-4f6b-8fb5-a86b0cefc050,DEEP,IHECRE00003814.1,429940990,0.979076,0.675887,0.0156732,0.0401467
b7e324ee-8207-41fe-b409-e6f9450ed66c,DEEP,IHECRE00003814.1,440514822,0.994153,0.635133,0.0102546,0.011156
4efc726f-566f-45f2-8eec-83f931d91c8c,DEEP,IHECRE00003815.1,109678130,0.981295,0.741916,0.0407161,0.0564396
43201d82-d958-4055-a29b-9631d96d0827,DEEP,IHECRE00003815.1,84372260,0.990736,0.176671,0.00224238,0.0269837
584692cb-150c-4c03-a1b2-3d8ca231c28a,DEEP,IHECRE00003816.1,58317194,0.970031,0.297421,0.00337682,0.0328943
e03be935-6ea6-474d-9e04-2c0ab8a0d7f9,DEEP,IHECRE00003817.1,464004168,0.923298,0.66809,0.00543395,0.0105247
7a32d305-f3f8-404f-9588-8639071a8fce,DEEP,IHECRE00003817.1,469182704,0.817089,0.712252,0.00507195,0.036826
54f71893-ec60-4e17-bbc7-62ffdc93c972,DEEP,IHECRE00003818.1,332414590,0.975038,0.618382,0.0217982,0.0149082
acd4078f-f348-4d87-bf37-40170f6c42ed,DEEP,IHECRE00003818.1,408989888,0.949798,0.497021,0.00603688,0.0580217
3053d16c-7815-46b2-b9ed-17c2be6fc849,DEEP,IHECRE00003819.1,25383040,0.966545,0.776276,0.00127917,0.152062
34465e0a-bb93-4362-a795-c8109a9a285c,DEEP,IHECRE00003819.1,405249864,0.990303,0.595589,0.00756859,0.0100499
d772cc5d-1366-4103-b440-5e2ca71926da,CEEHRC_[EMC_McGill],IHECRE00000641.1,200403138,0.981375,0.243871,0.000655903,0.0221052
a752b25c-662f-4520-8734-61feec45918c,CEEHRC_[EMC_McGill],IHECRE00000642.1,119717310,0.983521,0.384991,0.0169662,0.0393769
9bc8ac30-e646-4c1a-8375-6a20d5f10f34,CEEHRC_[EMC_McGill],IHECRE00000644.1,123600412,0.982285,0.233723,0.00306794,0.0354688
941e2b4c-bad3-438d-99a4-6ddb0febbae0,CEEHRC_[EMC_McGill],IHECRE00000644.1,66364836,0.978024,0.133938,0.00111644,0.0238259
138ff215-c3ea-45a1-8f9c-c86dd292c485,CEEHRC_[EMC_McGill],IHECRE00000645.3,198113324,0.976471,0.187646,0.000722386,0.0323789
65f8b39c-9029-49c2-ae40-0233cc06a6b5,CEEHRC_[EMC_McGill],IHECRE00000647.1,112648266,0.977537,0.4389,0.0187242,0.0620862
99683722-93cb-401f-87c6-b939a1d383a8,CEEHRC_[EMC_McGill],IHECRE00000648.3,107968514,0.973295,0.222748,0.00452688,0.0468134
0292d4b7-7439-4c0c-a9ff-9fbeb154b3aa,CEEHRC_[EMC_McGill],IHECRE00000650.1,44687580,0.954906,0.230299,0.00172927,0.023276
8ab38a5a-276f-4753-af9b-f781183c6ca6,CEEHRC_[EMC_McGill],IHECRE00000651.1,117994944,0.984897,0.246703,0.00423997,0.0549163
63d2c488-b08e-4658-abe4-f3d84c3dd6e8,CEEHRC_[EMC_McGill],IHECRE00000653.1,100735920,0.960412,0.330901,0.0117474,0.0398015
1ef71c5a-e229-42bd-ac41-43aeb0e905e0,CEEHRC_[EMC_McGill],IHECRE00000654.1,106976870,0.985943,0.364884,0.0055953,0.0274282
d68cfe47-e088-42c0-b181-4ea6f5417ff0,CEEHRC_[EMC_McGill],IHECRE00000656.1,88172784,0.980119,0.135452,0.00108121,0.028292
ad7564ec-b363-41a3-9547-349a62b43a58,CEEHRC_[EMC_McGill],IHECRE00000658.1,124870162,0.982076,0.190344,0.00176674,0.036234
3a8edaee-0867-4917-af66-3ff868282d8a,CEEHRC_[EMC_McGill],IHECRE00000659.1,127811298,0.985449,0.274349,0.00384495,0.035201
ebfb29fd-3343-47f2-a3e3-7b73c3e2220c,CEEHRC_[EMC_McGill],IHECRE00000661.1,135002692,0.985404,0.263874,0.00356059,0.0308167
6b174a2f-b899-42d4-9f31-2ac1ab1325a6,CEEHRC_[EMC_McGill],IHECRE00000662.1,104426472,0.982614,0.225161,0.00162038,0.0300571
f88f9fd3-e71b-4ebb-a4cc-879d45363dfd,CEEHRC_[EMC_McGill],IHECRE00000663.3,71642128,0.980331,0.250113,0.00844936,0.0330551
dca5f5fa-c53c-48b8-8470-c9470791afad,CEEHRC_[EMC_McGill],IHECRE00000664.3,95376492,0.981247,0.182283,0.00687931,0.0358645
7ed8f2ae-1fd2-4656-97aa-cd46abe6c28a,CEEHRC_[EMC_McGill],IHECRE00000665.1,136839502,0.974662,0.13948,0.00132317,0.0464689
02b9fb9c-597e-425c-8444-e505e4b57518,CEEHRC_[EMC_McGill],IHECRE00000666.1,105677062,0.981903,0.178015,0.000591329,0.0333222
50b69d76-86fe-4371-8a3e-37e22bf7d021,CEEHRC_[EMC_McGill],IHECRE00000667.1,93874880,0.965619,0.129278,0.00229208,0.0362882
627737cb-6101-4113-96be-0442a77c34b0,CEEHRC_[EMC_McGill],IHECRE00000668.1,132245852,0.986923,0.297138,0.00820758,0.0340995
aa8602bc-6d7e-4c1a-b5ec-429a5227ff97,CEEHRC_[EMC_McGill],IHECRE00000669.1,140303566,0.98002,0.259617,0.00699665,0.0426584
a01ef435-1876-40e5-89b8-f90e91a51d7a,CEEHRC_[EMC_McGill],IHECRE00000670.1,122720446,0.977354,0.299514,0.00914238,0.0247487
2130f529-0ba2-4dc9-b149-a3cab32fd19c,CEEHRC_[EMC_McGill],IHECRE00000671.1,80142694,0.980497,0.215623,0.00406092,0.0288026
